Area,Perimeter,AspectRatio,Circularity,Compactness,CentroidX,CentroidY
735258,4123.66,1.50831600831601,0.543355318571636,0.526741182151244,748.408832001828,567.039629626607
881615,4263.298,1.49227799227799,0.609533323795971,0.55043966994161,821.697713854687,590.576816410792
786523,4060.854,1.40155945419103,0.599358322168585,0.533095700927485,836.934649082099,561.012645529756
857618,4241.748,1.44349477682811,0.59898234825811,0.535823711700905,786.965792462378,616.328372305619
777998,4034.392,1.51881993896236,0.600664764530502,0.530108972424042,811.537201895121,564.460026889529
650907,6454.43,1.45056065239551,0.196341911977562,0.4662781176865,762.250819241458,566.306464671604
837856,4330.528,1.3990990990991,0.561432495884417,0.486043287331117,731.651526037887,561.49267654585
837086,4151.286,1.44613918017159,0.610400151747679,0.526028178891533,841.840723653245,600.010559249587
794286,4290.476,1.44585365853659,0.542220356096242,0.522883381060531,828.694239858187,567.21888211551
472156,13803.476,1.30277777777778,0.0311399885096642,0.310718892310932,966.098308609866,495.213910233059
737049,3958.098,1.41740850642928,0.591198249672419,0.508743666148293,742.339286804541,542.486494113689
674506,3745.036,1.68396226415094,0.604343266533024,0.557008416574177,736.360727702941,557.193606876736
644156,3664.362,1.27979797979798,0.602842939512992,0.513545877081789,796.181732375387,587.124722893212
841214,4237.754,1.41385767790262,0.588633359217441,0.521624872882407,769.017415306925,557.468150791594
649415,3734.332,1.47761194029851,0.585202708164076,0.499523871059052,844.579556985903,591.574021234496
688002,3758.294,1.31102362204724,0.612093916949977,0.508383876001986,825.190636073732,562.201912203744
918603,4321.588,1.41284403669725,0.618088981491419,0.547243536280233,808.687623489146,580.192285459551
648995,9520.736,1.44552529182879,0.0899725789888486,0.424843939021005,909.690267259378,621.941346235333
154733,28912.616,1.35161870503597,0.00232604457702825,0.0925804266766228,799.8752431608,573.125861968682
715601,5101.954,1.32890995260664,0.345467920297715,0.483805126055533,740.982386832886,569.515636506936
843849,4212.324,1.47200772200772,0.597628179301521,0.534115450344959,771.34163221145,566.000733543561
745537,4123.808,1.3935546875,0.55091194910878,0.510205659819551,874.785343986952,565.27932081171
521377,3344.64,1.93714285714286,0.585683479658913,0.549280446691951,842.913697765724,602.912585326932
777935,4136.002,1.31170018281536,0.571467708496085,0.49553471899305,818.54590422079,571.951665627591
602843,3956.708,1.60355029585799,0.483889372873559,0.526511932574947,846.65975552507,488.267124276138
743211,6667.372,1.55186304128902,0.210093501453423,0.485691207694615,820.890389135791,530.88322831605
478757,3274.708,1.33370660694289,0.561021931955559,0.450144467229492,904.174635566686,604.785820363984
735215,4156.266,1.4423645320197,0.534832209358205,0.494774421922528,767.515135028529,595.019576586441
635927,3655.708,1.61252900232019,0.597962749653422,0.530744128595036,816.172353116002,592.55677617085
814063,6371.72,1.35759209344115,0.251973294549127,0.484059098209417,777.820542144773,564.747779962976
772972,4116.06,1.38317757009346,0.573337347254915,0.488110633998484,806.08052296849,607.879119812878
789689,6641.81,1.39541547277937,0.224953656668634,0.516248961375254,812.316348587862,603.535437368382
708705,3779.114,1.53693495038589,0.623584590723959,0.560525578989495,850.327397153964,585.735109812969
826908,4233.826,1.4025974025974,0.579696991386786,0.50732544099891,823.666915787488,576.341670415572
801774,4174.284,1.42307692307692,0.578226306877942,0.520903066528067,795.038110489988,573.225048455051
533377,3480.554,1.85034013605442,0.553283088774822,0.53359043617447,778.221320004425,572.407312276307
451626,3107.088,2.66732673267327,0.587870534573492,0.663926437187149,723.971866101597,472.378448096434
479224,3303.172,1.68371467025572,0.551932600422688,0.515575695567368,764.069560372602,564.55049413218
862846,4221.588,1.40373831775701,0.608403159614839,0.536882910014062,804.476269229967,574.892123275764
584800,3581.394,1.6,0.572945119827008,0.517998866213152,743.498736320109,586.692753077975
524900,3301.162,1.36214953271028,0.605275036079104,0.525901316105866,728.550432463326,539.812703372071
841721,4150.898,1.40839694656489,0.613894727355551,0.544152366619086,830.372768411386,596.342925981412
725592,3965.542,1.43313373253493,0.579825407504268,0.504278351375244,797.377185801387,594.953826668431
742760,8705.608,1.40751445086705,0.123157299161572,0.489779877324239,736.239358608433,534.796150842802
748786,4019.426,1.41147378832839,0.582424324887447,0.519018199940805,803.147190251954,605.069919843587
882505,4254.402,1.43045112781955,0.612702976831849,0.544955317004733,851.011994266321,554.048593492388
778484,4242.32,1.40820130475303,0.543566528635554,0.480159476667841,874.00946840269,570.260660463157
867954,4254.844,1.37090909090909,0.602475359616575,0.523242102724861,811.815975270579,603.404277185196
764589,4094.712,1.46305418719212,0.573048245469782,0.507265761058865,836.993656722762,596.508691597708
749059,3971.562,1.48973305954825,0.596764798069175,0.53001682617808,828.301012336812,547.996060390437
739898,3975.072,1.45854145854146,0.588425816500003,0.506273178875919,745.53695509381,551.431209436976
595059,6052.586,1.47341513292434,0.204121125439068,0.422237880136068,906.48480234733,650.393596265244
144533,20940.042,1.53743016759777,0.00414211149103282,0.117361472002079,713.990403575654,457.31224703009
458427,3280.11,2.63137996219282,0.535430659613525,0.622551495991135,824.039975830394,529.603520298761
951812,3694.398,1.15784671532847,0.876342106078267,0.684351147233582,813.006099944107,599.455342021324
931717,3657.288,1.11705989110708,0.875337555072522,0.686822275723483,766.988247504339,593.813135318986
872697,3602.252,1.01739926739927,0.845133203867453,0.719327702000969,801.225433340552,591.139522652192
919016,3579.784,1.16399622997172,0.901196074426561,0.701359575986294,789.725763207605,590.152921167858
903576,3781.968,1.07169117647059,0.79385073520414,0.712257844818888,803.090462783429,576.398086049209
905137,3616.906,1.10249307479224,0.869460263145273,0.699973397303538,823.514969557095,583.054642556873
883512,3547.594,1.13477851083883,0.882174486121555,0.691624838349078,809.251885656335,591.936374378616
805366,3409.114,1.06546489563567,0.870803381418728,0.68041350340728,806.024907930059,569.789637258091
913167,3662.216,1.13179723502304,0.855602729156579,0.685365286179618,775.679173688931,573.279345399034
759411,3294.516,0.94952380952381,0.879232039347718,0.725424845966471,834.691499069674,581.7798741393
930100,3571.294,1.18086124401914,0.916406793694647,0.721270540429459,776.077202451349,577.913704977959
832721,3524.434,1.02479338842975,0.842423778126745,0.685184362359338,765.204943792699,577.618092974718
963133,3761.576,1.31262327416174,0.855374788715501,0.713625323606252,825.530184304764,598.238251622569
874273,3520.458,1.02801120448179,0.886458881317816,0.741430208171673,762.852665014246,596.638434447821
850956,3554.35,1.02702702702703,0.846440796012839,0.719657388159798,719.491792760143,579.768663714693
817439,3499.722,1.03904761904762,0.838683546285339,0.713577757409105,787.69656696096,602.629246952984
1012204,3807.36,1.0643115942029,0.877465454413163,0.780299105766266,731.502276220999,560.14296722795
933832,3646.962,1.14325581395349,0.882299716580741,0.706819308570023,806.082871437261,583.170264030361
831299,3554.102,1.0009250693802,0.827003498873184,0.710729436870427,834.792184280265,584.127781941275
829664,3554.904,1.00278810408922,0.825004572859264,0.714609079727546,813.426469028426,533.791710861264
936306,3703.992,1.1962441314554,0.857605564873644,0.690078935149358,817.724858112626,580.776001649034
818225,3447.654,1.01597744360902,0.865038147743964,0.711386178211486,810.422876348193,563.297232423844
782525,3365.966,1.04222648752399,0.867937865297993,0.691513522302697,783.088645091211,594.268837417335
1019801,3732.302,1.19907407407407,0.919965926768959,0.729158444158444,807.087040510845,589.435486923429
889018,3550.81,1.10457516339869,0.886064933945966,0.701675542011676,791.118865984716,555.220883041738
836332,3527.868,1.01829826166514,0.844430525167832,0.687485254938517,811.468781536519,579.927592152399
788500,3493.528,1.06685768863419,0.811863664860169,0.674220328533842,780.301312618897,588.456825618263
727729,3243.622,1.008,0.86919870613433,0.721953373015873,846.694057815478,564.181676145928
643967,3081.56,0.988260405549626,0.852181732371834,0.742186473534625,759.398476940589,576.059647466407
844808,3463.44,1.10869565217391,0.885018899321838,0.744020065805697,738.94436605714,574.828717294344
670952,3235.588,1.03651987110634,0.805368953325204,0.746817450732679,725.056378101563,563.468762295962
594579,2990.088,1.00562429696288,0.835702093620165,0.748118314069802,758.90120740894,549.191739028792
938493,3657.95,1.07162534435262,0.881384425307556,0.738469056066626,764.177480279555,566.902181476047
884443,3589.382,1.08555657773689,0.862661372223359,0.689538147287668,784.126948825419,571.602218571462
838848,3522.354,1.06267539756782,0.84962471206794,0.690760089065732,847.730985828183,571.242914091707
796987,3369.21,0.995238095238095,0.882276962737456,0.726349510138984,844.215550567324,572.822590581779
1008976,3932.428,1.25459558823529,0.819915583063665,0.679390217625512,867.823086971345,574.527299955599
888426,3583.566,1.09048067860509,0.869361310859021,0.723723236913041,728.703529613046,531.989447629853
827191,3410.322,1.0281007751938,0.89376818495782,0.755458686773484,736.951772927897,543.813978875496
996224,3797.036,1.24907749077491,0.868315262287892,0.6787487668082,829.943031888411,583.039017329436
834138,3452.796,1.13035019455253,0.879236949133881,0.698294567932653,741.661659101971,549.427338162271
781187,3415.122,1.02021174205967,0.841690500874826,0.709305936404743,744.8173164684,578.985717888291
894169,3607.73,1.1340782122905,0.863299357422381,0.683546461672064,697.111957582963,580.481416823889
723791,3274.938,0.903809523809524,0.848041054908238,0.726369612123037,727.129288703507,569.669986225305
973782,3731.962,1.15322580645161,0.878612101275167,0.677983307015565,828.742402303596,569.917211449791
944743,3613.894,1.03500897666068,0.909018510073935,0.735527956887115,752.825982304182,585.464133632109
878005,3478.29,1.06809701492537,0.911958922489203,0.715313986834387,751.695343420596,580.103584831522
882615,3643.792,1.05132905591201,0.835360646540236,0.705315024968495,743.030885493675,579.9628263739
883743,3610.704,1.04105839416058,0.851828324100787,0.706691370740227,744.652690884114,586.598984093792
823725,3567.61,1.06679209783631,0.813274894237357,0.683338559632069,821.354163100549,567.468198731373
920872,3597.162,1.08982584784601,0.894312164693384,0.709892622488916,816.176488154706,580.240144124265
780655,3320.994,1.00383141762452,0.889473119122803,0.713505564329794,745.115175077339,585.87980477932
775966,3295.148,0.964251207729469,0.898054525059255,0.751228059984704,824.680817200754,573.856667689048
841620,3413.202,1.07286673058485,0.907824561429127,0.721110222882539,761.408137876952,574.167414034838
902145,3563.668,1.02075812274368,0.892671636504268,0.719902996294133,741.22243541781,580.183842952075
864504,3589.79,0.984657039711191,0.84302175903562,0.715158814984431,732.134073410881,569.882965261005
885780,3539.87,1.1087160262418,0.888302957468863,0.701740765182478,703.583953126058,577.94647655174
876248,3472.612,0.96028880866426,0.913112694139246,0.743268369479656,761.670447179337,578.930298271722
840969,3485.98,1.12959381044487,0.869641124254212,0.696332403751888,718.698093508798,566.027997464829
981234,3727.054,1.11978704525288,0.887669058523466,0.68990503939466,675.115473984799,583.810805577467
860565,3501.89,1.02123730378578,0.881837458625045,0.718455866515055,681.441792310865,580.186648306636
797443,3408.204,1.04103053435115,0.862697124605126,0.697450864463585,781.721748137484,577.887580679748
860076,3459.912,0.973443223443223,0.902852047036859,0.740936391924162,777.938161278771,566.862215664662
872350,3602.882,1.10892018779343,0.844501747069175,0.693571533633071,872.803953688313,585.1696566745
768861,3409.696,0.9573055028463,0.831048511483606,0.722962972714262,824.02819885519,582.006847791733
911788,3601.196,1.1063829787234,0.883507454209293,0.705240100365387,802.991999236665,575.027812386213
874461,3601.372,1.07793427230047,0.847255392844943,0.715235314324974,862.057816186199,580.43248698341
863692,3546.298,1.01388888888889,0.863014925460066,0.730333164214443,745.561000912362,513.978571064685
903463,3543.126,1.04582951420715,0.904371862056745,0.725771610764835,735.63723140848,565.265336820656
824623,3597.658,1.06730769230769,0.800618378944045,0.714330388080388,695.78452941526,514.960672937815
843043,3459.252,1.00284090909091,0.885309632030125,0.753858521475377,762.946063249443,520.217309200124
903728,3543.846,1.04582951420715,0.904269577360397,0.725984491067462,735.62545699591,565.289380211745
335125,2296.418,2.06652360515021,0.798573338084937,0.746783344252359,857.161390525923,570.508956359567
317994,2213.158,2.09132420091324,0.815838037670738,0.792591374050368,834.375230350258,649.002138405127
310967,2197.508,2.11888111888112,0.809213721524836,0.797431025153797,942.158975068094,531.164390433712
334048,2280.75,2.19585253456221,0.806981117581649,0.807655668976456,833.569965992911,547.915859397452
287385,2108.454,2.13793103448276,0.812354703837748,0.815489432703003,911.902138246603,575.662233589088
284011,2088.788,2.12871287128713,0.818005638698023,0.81743898227032,880.154539788952,593.903616409224
259235,1987.398,1.86279069767442,0.824771800193692,0.752649304648259,857.11039018651,559.276486585531
221675,1849.518,1.93814432989691,0.814346916884531,0.759743776047379,855.114816736213,537.101445810308
311279,2190.394,1.95661605206074,0.815295798594337,0.748587135841778,892.946706973487,479.601026731646
241704,1949.822,1.98275862068966,0.798920875353513,0.7395404338647,918.261936087115,551.988866547513
328981,2230.528,1.92631578947368,0.830931688756423,0.756930687374173,935.206942042246,528.127432891261
270122,2060.714,2,0.799345211086904,0.758411760742122,882.502780225232,590.171914912521
236710,1882.274,1.96382428940568,0.839577483483365,0.804807561539508,880.468433948714,557.12136791855
327598,2304.19,2.22222222222222,0.775379885814148,0.789925733024691,930.836946501505,563.472747086368
345554,2338.216,2.28406466512702,0.794248736479012,0.806922335062127,839.50052379657,585.203105737453
424303,2578.206,1.91407678244973,0.802141040328226,0.740870145222094,848.008086202549,608.295510519605
430520,2545.9,2.04733727810651,0.8346809727099,0.818065388985798,944.158543157112,565.122507665149
472636,2745.596,2.23379174852652,0.787886021246324,0.816673664712398,893.369112805626,522.397064548617
338331,2291.582,2.1753986332574,0.8096192988056,0.807000679793438,892.037114541677,540.860671945521
462155,2767.364,2.294921875,0.758341714302168,0.76820977393617,789.589609546581,543.468230355617
409017,2605.832,2.13529411764706,0.756934668787326,0.736450062118511,819.660417537657,558.72030257911
457640,2725.666,2.28118811881188,0.774084849265614,0.786647414741474,953.052665850887,550.931197010751
432109,2637.748,1.99450549450549,0.780434700334716,0.726729499456772,817.675966017834,596.36983492591
442895,2678.134,2.18577075098814,0.775971972708858,0.791398337490798,895.099172490094,559.089894896081
395809,2460.532,1.99198396793587,0.821556609631558,0.797992362995609,933.996796434644,572.204831118039
390786,2435.626,1.89688715953307,0.827804261413407,0.779778509428315,885.563477197238,577.456423720399
366036,2407.052,2.21555555555556,0.793894365720482,0.815860916081578,892.360568359396,604.258526483734
428899,2630.02,2.11904761904762,0.779196145438254,0.796807190416741,918.081783823231,526.507844504184
447435,2694.71,2.16342412451362,0.774311570885774,0.782820241860986,867.091765284343,593.702761294937
427180,2599.178,2.23651452282158,0.794600310904166,0.822138738558418,782.266232033335,618.013188819701
346029,2289.11,1.97654584221748,0.829829818713398,0.795902595207044,589.295116883267,574.096543931289
350411,2267.944,1.85831622176591,0.856096933523029,0.79506052389758,761.922733589984,581.463130438257
250639,1878.192,1.70697674418605,0.892850076974358,0.794116342437108,645.795989450963,611.677935197635
269914,2049.504,2.05418719211823,0.807491082263726,0.797137659330663,627.132219892262,537.487647917485
239021,1896.228,1.95939086294416,0.835342952107177,0.785819021067305,757.613996259743,594.80146514323
251081,1945.782,1.9873417721519,0.833365180084877,0.809742804160284,688.306821304679,597.949948423019
251297,1866.906,1.59865470852018,0.906050209376123,0.79024710847238,536.14473312455,584.434485887217
227865,1808.144,1.77171215880893,0.875833308443739,0.791907333653064,637.82427753275,512.129879533935
286337,2141.756,2.29896907216495,0.784417637321006,0.827334034487541,695.189493498919,559.178251500854
275235,2094.462,2.07655502392344,0.788439825395657,0.758590942164796,639.056631605719,614.197711046924
329810,2287.162,2.03448275862069,0.792282074174799,0.752963362068966,613.006667475213,522.383329795943
283994,2119.48,2.21052631578947,0.794438683661409,0.806989128149171,631.59731191504,537.401554258189
256702,2030.664,2.32513661202186,0.782281350963461,0.824173425028735,637.809148351006,483.356249659138
303878,2211.174,2.00873362445415,0.781022032161435,0.721183785836339,666.794058799913,532.054136857555
329724,2246.588,1.98072805139186,0.820944039904653,0.763294172116442,687.556059006927,535.995414346544
228253,1885.118,2.12154696132597,0.807140756907761,0.821006704650092,636.395994795249,545.625257937464
283786,2164.154,2.39220779220779,0.761420398248479,0.800332783394673,666.940187324251,556.91540104163
286325,2092.286,2.03381642512077,0.82191524377222,0.821385130870827,719.135059809657,612.027531651096
315644,2168.3,1.97767857142857,0.843662339134992,0.795217268623025,592.105188123329,562.945162905045
291966,2103.732,2.02619047619048,0.829012955956599,0.816870908175256,687.203177767274,530.816673859285
292013,2127.55,2.02619047619048,0.810685675784845,0.817002406132841,689.857845369898,537.092263015688
306741,2280.812,2.46055979643766,0.74097356540908,0.80714731166668,710.196410000619,514.782904795903
246116,1997.284,1.84545454545455,0.775300503918269,0.688860277653381,685.293073185002,609.567959823823
293645,2117.328,1.98143851508121,0.823106806223506,0.797787944815445,617.354458614994,552.401082940285
331570,2196.1,1.74,0.863934603710209,0.762229885057471,749.060110987122,599.551777905118
330363,2204.79,1.77665995975855,0.854017567428913,0.752790810548455,660.435723734195,536.355142676389
351659,2365.346,2.10851063829787,0.789845676453316,0.755005689503403,611.583440207701,493.157351297706
303608,2158.6,1.87311827956989,0.818801688366832,0.749621618952384,638.515352032884,538.432478722563
302335,2237.288,2.33251231527094,0.759022244745395,0.786343703996546,698.8357980386,484.926293680851
293143,2197.696,2.3840206185567,0.762700720474435,0.816781833379772,604.401551461232,526.566668827159
272154,2073.488,1.95238095238095,0.795465837984274,0.790226480836237,595.398851385613,538.698523630004
265669,2106.826,2.39304812834225,0.752130857094159,0.793681474621337,595.174856682564,569.509927767259
243801,1978.082,2.26592797783934,0.782990990090513,0.825610061700384,712.664660932482,651.50600694829
240836,1972.912,2.12368421052632,0.777527647616675,0.785351855475119,613.140178378648,597.935487219519
262742,2076.43,2.36043360433604,0.7657813331839,0.817494765073942,608.851295186913,521.362321212444
252094,1956.556,1.96758104738155,0.827537738130331,0.796784970400362,670.881214943632,550.561611938404
244973,1934.97,1.99479166666667,0.822204051749517,0.832833578111401,554.186032746466,581.478595600331
501885,2791.972,2.09239130434783,0.809080926133393,0.787196499153021,709.277230839734,504.667802385009
620779,3087.998,1.98907956318253,0.818074508760337,0.759571747575785,791.309461177005,508.584240124102
490462,2774.744,2.07948243992606,0.800514839156661,0.805852536455124,731.18163078893,509.869867594227
658371,3295.524,2.25,0.761783565759574,0.812803703703704,782.433846569791,509.878012549155
795526,3577.462,2.23939393939394,0.78111357137476,0.81552261450773,800.512903412333,527.295178284556
770223,3471.934,1.94459459459459,0.802940613544043,0.723309167402288,826.794685435257,531.138050928108
518800,6808.29,1.20037986704653,0.140648057617007,0.389784461514419,800.196459136469,444.466711642251
552328,7447.334,1.17179023508137,0.125142625103078,0.385333645882169,775.906432409728,436.594163250822
623366,7257.142,1.12365591397849,0.148737930011849,0.445431965381032,791.319945264901,498.080390974163
478524,7114.162,1.14005602240896,0.1188135815033,0.365930483577542,662.835991507218,459.374112897159
536128,7469.964,1.17013574660633,0.120737265562197,0.375238755148677,849.89109317178,443.572840814134
511715,7089.418,1.1660447761194,0.127943092721374,0.381876865671642,714.188237593192,424.080036739201
531361,7137.074,1.14388489208633,0.131086853808907,0.375662441744717,716.519833032533,437.762327306671
517911,6873.792,1.15329125338142,0.137743852866535,0.365134647150932,715.844701116601,431.559069029235
507019,6455.368,1.12396694214876,0.152894579299033,0.380377602525553,754.494448925977,422.246164344926
501940,7328.672,1.1067615658363,0.117438663574566,0.358975752651875,760.219753356975,410.591124437184
180598,21024.292,1.15174363807729,0.00513428581288638,0.139292055328713,838.031473216758,479.092880319826
114171,17952.91,1.07918149466192,0.00445139323598417,0.0837391778860682,693.105998896392,394.499189811774
492107,6400.368,1.175,0.150959175912469,0.38721751856981,804.503735976119,430.345717496398
107820,20569.296,1.06648451730419,0.00320236135154384,0.0838571488569389,871.888211834539,527.431098126507
110418,19139.098,1.08380414312618,0.00378797241861741,0.0903316693418153,774.528238149577,407.995037041062
86435,19088.52,1.05395348837209,0.00298095201876532,0.0709661528356493,741.127679759357,456.872181407994
110908,20098.86,1.13911290322581,0.00345008573585485,0.0989401941193263,869.19313304721,408.191446965052
444389,6913.798,1.06500445235975,0.116826076359015,0.330866170106946,641.159448141156,437.003964994633
469876,6493.184,1.14607843137255,0.140048256766543,0.394065650212181,715.435544696899,474.134346082796
391546,6210.864,1.1529284164859,0.127552394686028,0.399501676383501,699.028867617087,423.443904419915
430170,5648.802,0.987884436160298,0.169409312104743,0.378211327788426,633.494736964456,549.889427435665
435247,6765.034,1.16977428851816,0.119510395359747,0.358331796536939,735.665711653383,685.912162519213
409697,5639.92,1.21978021978022,0.161855238629929,0.405600435600436,706.394188876169,633.888695792256
432253,6232.622,1.05045871559633,0.139831914400035,0.346342694603582,724.778988231429,738.339794055796
390752,5943.052,1.03448275862069,0.139024714898173,0.388529610627212,505.675108508722,575.288379841946
397838,6194.602,1.13561076604555,0.130283467903327,0.375424411768592,480.39900663084,526.838492049528
334224,6107.562,0.871296296296296,0.112593087363692,0.328869996457669,512.652284096893,545.689723059984
405586,5916.392,0.838998211091234,0.145605888014386,0.386757116538442,596.60667281415,555.037673884207
382047,6068.718,0.981360671015843,0.130356515579717,0.338133889858028,467.657953079071,598.604004219376
303495,4715.536,0.828482328482329,0.171513881346921,0.395838604747011,393.335376200596,511.142924924628
398963,6296.526,1.0935960591133,0.126456303581742,0.354114409976479,446.336487343438,582.546524364415
76131,16398.44,0.991967871485944,0.00355767546000058,0.0773651285303156,492.427158450565,532.010271768399
357578,5454.66,1.2174913693901,0.151023762006644,0.388924540081488,610.739986800083,712.351931606531
362311,6132.342,1.09850746268657,0.121070587235925,0.326547516042974,649.341557391302,689.661437273503
462257,6881.572,1.14312267657993,0.12266426027768,0.349273884002781,757.636403559059,743.842232783928
